Q1478665	Kenya Wildlife Service
Q30261869	International Drilling Services (Tunisia)
Q30261934	Maison Arabe de Software et de Hardware (Tunisia)
Q30262029	Solar23 Tunisie (Tunisia)
Q4049683	Société tchadienne des postes et de l'épargne
Q2998586	Cotontchad
Q7563960	SotelTchad
Q5152460	Commercial Bank Chad
Q6464559	La Poste du Bénin
Q2929863	Bénin Télécoms
Q4352118	La Poste Burkina Faso
Q2297165	Société Nationale d'électricité du Burkina Faso
Q2405619	Onatel
Q7399591	Sahelis Productions
Q7829491	Tovio
Q5280435	Direction des services postaux de l'Office National des Postes et de l'Épargne
Q5323699	Enerca
Q17037531	Socatel
Q4857065	Banque Internationale pour la Centrafrique
Q4857069	Banque Populaire Maroco Centrafricaine
Q5152459	Commercial Bank Centrafrique
Q5611288	Groupe Kamach
Q17636121	Orange Centrafrique
Q25383055	Telecel Centrafrique
Q25383122	Moov Centrafrique
Q1432750	TAZARA Railway
Q634385	Konkola Copper Mines
Q1877680	Lusaka Stock Exchange
Q145518	Zambia Railways
Q8063035	ZESCO
Q145520	Zambia Sugar
Q145456	Zambeef Products
Q145493	ZCCM Investments Holdings
Q16254083	Mopani Copper Mine
Q145510	Zambia National Commercial Bank
Q145524	Zambian Breweries
Q579436	Investrust Bank
Q1300712	Indo-Zambia Bank Limited
Q1338630	Standard Chartered Zambia
Q8065957	Zamtel
Q145498	Zambia National Energy Corporation
Q114660	British American Tobacco (Zambia)
Q145486	Zambia Bata Shoe Company
Q807953	Barclays Bank of Zambia
Q1206691	Development Bank of Zambia
Q1416145	Finance Bank Zambia
Q5452277	First Alliance Bank Zambia Limited
Q8062936	ZAMNET
Q16824244	Access Bank Zambia
Q8065703	Zambian News Agency
Q5000990	Burundi National Radio and Television
Q7386093	Régie Nationale des Postes
Q6045522	Interbank Burundi
Q18110736	Brarudi
Q539206	Debswana
Q2380000	Botswana Stock Exchange
Q4948874	BotswanaPost
Q2412929	Motor Company of Botswana
Q4854032	BancABC
Q4855923	Bank Gaborone
Q4948910	Botswana Power Corporation
Q4948925	Botswana Telecommunications Corporation
Q5104860	Choppies
Q16995641	Kgalagadi Breweries Limited
Q18356125	MASCOM
Q19903402	Letshego Holdings Limited
Q28401708	Sprint Couriers
Q28446497	Letshego Financial Services Botswana
Q50040162	Botswana Vaccine Institute (Botswana)
Q4191917	Zimbabwe Stock Exchange
Q7373789	Royal Bank Zimbabwe
Q8071980	Zimbabwe Electricity Supply Authority
Q4689757	African Distillers
Q5951995	Hwange Colliery
Q6370467	Kariba Ferries
Q4944616	Border Timbers
Q17087648	Zimplow Limited
Q4653951	ART Holdings
Q4689929	African Sun Limited
Q4693887	Agricultural Development Bank of Zimbabwe
Q4827992	Avelgood
Q5009369	CBZ Bank Limited
Q5009370	CBZ Holdings
Q5010912	CFX Bank
Q5142146	Colcom Foods
Q5175677	Cotton Company of Zimbabwe
Q5254602	Delta Corporation
Q5283316	District Development Fund
Q5333157	Ecobank Zimbabwe
Q5424553	FBC Bank
Q6046477	Interfin Bank
Q6714682	MBCA Bank
Q6824997	Metropolitan Bank of Zimbabwe
Q7804925	Time Bank Zimbabwe
Q7848105	Trust Banking Corporation
Q8062968	ZB Bank Limited
Q8071968	Zimbabwe Allied Banking Group
Q16968949	Net*One
Q17107908	NMB Bank Limited
Q19904160	Fidelity Printers and Refinery
Q23012355	Zimbabwe Defence Industries
Q24235941	People's Own Savings Bank
Q55985886	advertie
Q30338641	Syngenta (Zimbabwe)
Q3488536	Société Nationale des Pétroles du Congo
Q5160546	Congolese Posts and Savings Company
Q16739794	Warid Congo
Q63378344	Hydro-Congo
Q1481581	National Railway Company of the Congo
Q391647	Gécamines
Q1577006	Société commerciale des transports et des ports
Q1890153	Trust Merchant Bank
Q3416518	Radio-Télévision nationale congolaise
Q3488513	Société nationale d'électricité
Q2828209	Kivu Air
Q2923625	Bralima Brewery
Q2992995	Orange RDC
Q1362123	Supercell
Q3370248	Rawbank
Q2384474	Compagnie du chemin de fer du Bas-Congo au Katanga
Q18350393	African Wildlife Defence Force
Q5445197	Feronia Inc.
Q7553245	Sodefor
Q7838036	Tremalt
Q17141519	Orion Group SA
Q21178738	Equity Bank Congo
Q28223069	Orgaman Group
Q4690132	Afrimines Resources
Q60551449	Souther Corporation
Q4985699	Buffalo Commercial Bank
Q5172968	Nile Commercial Bank
Q6099645	Ivory Bank
Q6925269	Mountain Trade and Development Bank
Q16250891	Southern Sudan Beverages Limited
Q5285307	Djibouti Telecom
Q17003429	Al Gamil
Q3093186	GEPetrol
Q7560737	Sonagas
Q865838	Asmara Brewery
Q2576521	Banca per l'Africa Orientale
Q5389603	Eritrean Postal Service
Q5389605	Eritrean Telecommunications Corporation
Q663493	Golden Star Brewery
Q5916147	Housing and Commerce Bank
Q7396485	Sabur Printing Press
Q4835546	BGFIBank Group
Q3459878	Sogara
Q3550281	Union gabonaise de banque
Q37934148	Total Gabon
Q1492950	Gambia Radio & Television Service
Q2456662	Trust Bank Limited
Q2989918	Compagnie des bauxites de Guinée
Q18414259	Guinéenne de Large Bande
Q5172830	Correios da Guiné-Bissau
Q3120616	Guinetel
Q491031	BRVM
Q1667302	International Industrial and Commercial Bank of the Ivory Coast
Q2792164	Société des transports Abidjanais
Q25387721	SIVOP
Q3010647	CI-TELCOM
Q3273241	MTN Côte d'Ivoire
Q3355034	Orange Côte d'Ivoire
Q5193469	Culture Palace of Abidjan
Q16525439	Ageroute+
Q30271556	African Water Association
Q540891	Nielsen Company
Q1031741	Camrail
Q2381309	Douala Stock Exchange
Q2924071	Brasseries du Cameroon
Q2935563	CAMPOST
Q962991	Westafrikanische Pflanzungs-Gesellschaft Viktoria
Q737477	Cameroon Radio & Television
Q5152461	Commercial Bank Group
Q2935672	Camtel
Q3488533	Société Nationale des Hydrocarbures
Q18210616	Kiro'o Tales
Q28404980	Madlyn Cazalis
Q2935175	Camlait
Q2998587	CICAM
Q3093212	GICAM
Q3359753	pmuc
Q5152458	Commercial Bank Cameroon
Q23021178	Camwater
Q25380110	Orange Cameroon
Q25387209	Cimencam of Cameroon
Q28498862	Gaz of Cameroon
Q3050559	Electricity Development Corporation
Q3062276	Express Union
Q3273242	MTN Cameroon
Q3459274	SCB Cameroon
Q18086618	Aéroports du Cameroun
Q30745852	Cameroon National Investment Company
Q50826264	Otto Holtfoth
Q47344231	DiGIT Cameroon
Q30282302	Organisation de Coordination pour la lutte contre les Endémies en Afrique Centrale
Q30296227	Metabiota (Cameroon)
Q2126482	RTC
Q2381261	Bolsa de Valores de Cabo Verde
Q16488933	Aeroportos e Segurança Aérea
Q5172831	Correios de Cabo Verde
Q2882066	Banco Comercial do Atlântico
Q4854079	Banco Cabo-Verdiano de Negócios
Q4854091	Banco Inter-Atlântico
Q5017949	Caixa Económica de Cabo Verde
Q5323682	ENAPOR
Q5155370	Companhia Cabo-Verdiana de Seguros
Q7385854	Rádio Clube do Mindelo
Q7842328	Trindade
Q30261768	Electra- Empresa de Electricidade e Água (Cape Verde)
Q51095584	Banco Nacional Ultramarino, Praia
Q7695817	Econet Telecom Lesotho
Q19903173	Basutoland Ink
Q18348630	Computer Business Solutions
Q427881	Royal Caribbean Group
Q5015638	Cable Consortium of Liberia
Q5453098	First International Bank
Q5570135	Global Bank Liberia
Q6541098	Liberia Telecommunications Corporation
Q6671774	Lonestar Cell
Q1967537	National Oil Corporation
Q2306787	Arabian Gulf Oil Company
Q973454	Libyan Investment Authority
Q80010	Libyan Foreign Bank
Q1117462	Libyana
Q3565115	Waha Oil Company
Q4118801	Libya Telecom & Technology
Q4146606	General Posts and Telecommunications Company
Q4857073	Banque Sahélo-Saharienne pour l'Investissement et le Commerce
Q6542856	Libyan Cement Company
Q6542881	Libyan Iron and Steel Company
Q6542917	Libyan Stock Market
Q7399488	Sahara Bank
Q7530652	Sirte Oil Company
Q7881682	Umma Bank
Q4783362	Arabian Cement Co.
Q3831855	Libyan Arab Foreign Investment Company
Q3960143	Siderexport
Q6296887	Jowfe Oil Technology
Q6542900	Libyan Project Management Association
Q7275820	RASCO
Q7692457	Technofarm International
Q8067446	Zawia Oil Refining Company
Q17128173	Themodmin
Q98270737	Yaqeen Bank
Q16938734	Madacom
Q85723599	M. Hassan Aly fils
Q1976933	Malawi Stock Exchange
Q5152470	Commercial Bank of Malawi
Q6960886	Nali Sauce
Q4044820	NBS Bank
Q5009943	CDH Investment Bank
Q5357807	Electricity Supply Commission of Malawi
Q5425278	FDH Bank
Q5453260	First Merchant Bank
Q7696304	Telekom Networks Malawi
Q19903593	Real Insurance Company of Malawi
Q30261665	Alliance One Tobacco (Malawi)
Q3439656	Rogers Group
Q3497289	State Bank of Mauritius
Q2892773	New Mauritius Hotels Ltd.
Q3053417	Emtel
Q3154310	Ireland Blyth Limited
Q3301671	Mauritius Telecom
Q5399372	Essar Energy
Q16932297	Le Défi Media Group
Q16931753	La Sentinelle
Q4855956	Bank One Mauritius
Q6481635	Lamco International Insurance Ltd
Q6733101	Chili Mauritius
Q6944785	My.T
Q17075940	Mauritius Shipping Corporation
Q19818781	Bramer Banking Corporation
Q19843146	British American Investment Company
Q19903485	National Commercial Bank Mauritius
Q20313242	Belvedere Management group
Q28975927	Flextronics (Mauritius)
Q3488541	Société Nationale Industrielle et Minière
Q3462806	Mauritanian Post Company
Q940084	Mauritel
Q1126499	Laraki
Q2602796	Casablanca Stock Exchange
Q2299942	Morocco Telecom
Q501605	Office Chérifien des Phosphates
Q1852268	Somaca
Q2300422	Orange Morocco
Q2300433	BMCE Bank
Q1388949	Inwi
Q2829178	Akwa Group
Q2055692	Marjane
Q2883441	People's Bank of Morocco
Q2989899	Compagnie de Transports au Maroc
Q1945306	Société Nationale des Autoroutes du Maroc
Q374773	Comarit
Q2990217	Compagnie Marocaine de Navigation
Q3117487	Managem
Q3117513	ONA Group
Q2990148	The Franco-Spanish Railroad Company from Tangier to Fes
Q3490063	Sonasid
Q2823349	Acima
Q3006220	CIH Bank
Q2931197	CDG Capital
Q2990194	Compagnie Générale Immobiliere
Q6803591	SIGER
Q18384641	Moroccan Agency For Solar Energy
Q3117396	El Alami Group
Q3327203	Sociedad Hispano-Marroquí de Transportes
Q15964724	FRS Iberia/Maroc
Q16834542	Eco-Médias
Q56240889	Hmizate
Q2826903	AGMA
Q2869430	Atlas Hospitality
Q2899952	Best Capital Invest
Q2931758	Saham insurance
Q2940802	Casanet
Q2972439	Ciments du Maroc
Q2984381	Colorado paints
Q2998496	cosumar
Q3197636	KITEA
Q3236658	Lesieur Crystal
Q3296092	Marwa
Q3317651	Mobilia
Q989582	Société Automobiles Ménara
Q3488352	Société générale Maroc
Q19316310	CLA Studios
Q3117555	Saham Group
Q3146734	IMTC
Q3125155	DXC Technology Maroc
Q6991321	Nemotek Technologie
Q16951475	Mena Media Consulting
Q3488371	Société générale des travaux du Maroc
Q30262025	National Office of Hydrocarbons and Mines
Q87716493	Glowy
Q100234774	Klicky
Q30261631	ACRI-EC (Morocco)
Q30261787	Eurofilet (Morocco)
Q30262003	Ressources Ingénierie (Morocco)
Q55361226	Easydis
Q97578161	La Marocaine des Jeux et des Sports
Q50363514	Assystem (Morocco)
Q1019981	Namibian Stock Exchange
Q1388465	Trustco Bank Namibia
Q806649	Bank Windhoek
Q1509637	NamPost
Q1964276	NamPower
Q114990	Telecom Namibia
Q117673	NamWater
Q516392	One Africa Television
Q857016	Bidvest Namibia
Q1516118	TN Mobile
Q1572667	Namib Mills
Q1587236	Hartlief Corporation Ltd
Q1709188	MTC Namibia
Q2016544	Ohlthaver & List
Q2016693	Ohorongo Cement
Q18124827	First National Bank
Q396689	Agricultural Bank of Namibia
Q1229556	Nedbank Namibia
Q1964162	NAMDEB Diamond Corporation (Pty) Ltd.
Q1967545	National Petroleum Corporation of Namibia
Q6804230	MeatCo Namibia
Q15812565	Gondwana Collection Namibia
Q16801735	Woermann & Brock
Q16835125	Development Bank of Namibia
Q18636389	Mshasho Clothing
Q19875944	National Theatre of Namibia
Q28402279	Letshego Bank Namibia
Q31837617	August 26 Holding
Q57393118	Frans Indongo Group
Q30263086	Potentia (Namibia)
Q7079299	Office of Radio and Television of Niger
Q2387986	Compagnie minière d'Akouta
Q3488158	Société des Mines de l'Aïr
Q3488552	Sociéte Nigérienne de Transports de Voyageurs
Q3488556	Société nigérienne des télécommunications
Q3149160	Imouraren SA
Q3488159	Société des Mines d’Azelik
Q3488241	Société du Patrimoine des Mines du Niger
Q3488550	Société nigérienne de banque
Q3488551	Société nigérienne d'électricité
Q3488553	Société nigérienne des produits pétroliers
Q28499070	Niger Telecoms
Q2990230	Compagnie Nationale de Transport des Produits Stratégiques
Q2364874	Société des mines du Liptako
Q2860863	Areva NC Niger
Q3488008	Société de raffinage de Zinder
Q3488525	Société nationale des charbons de l’Azawak
Q3488537	Société Nationale des Transports Nigériens
Q26720709	Banque Islamique du Niger
Q26720454	Banque Internationale pour l'Afrique au Niger
Q26720711	Crédit du Niger
Q1121236	Mozambique Company
Q1504751	Mozal
Q5172836	Correios de Moçambique
Q7696106	Telecomunicações de Moçambique
Q30261820	Grupo João Ferreira dos Santos (Mozambique)
Q1671299	Nigerian National Petroleum Corporation
Q5978240	Zenith Bank
Q3013553	Dangote Group
Q17061030	Jumia
Q1334063	Nigerian Railway Corporation
Q19277734	Defence Industries Corporation of Nigeria
Q4045343	Nigerian Postal Service
Q579747	Guaranty Trust Bank
Q5446777	Fidelity Bank Nigeria
Q7074355	Oando
Q1288487	Intercontinental Bank
Q4672420	Access Bank Group
Q28448709	Jumia Travel
Q6124318	Jaiz Bank
Q6309678	Julius Berger Nigeria
Q16250501	Nigeria Sovereign Investment Authority
Q5570033	Globacom
Q7885401	Union Bank of Nigeria
Q11108502	Nigerian Breweries
Q17109229	Nigerian National Shipping Line
Q25245509	Aiteo
Q5452739	First City Monument Bank
Q17109300	Ro-Marong Nigeria
Q28453128	Kilimanjaro
Q30593738	SystemSpecs
Q39059538	Jiji.ng
Q18343754	Port Harcourt Refining Company
Q5440005	Federal Airports Authority of Nigeria
Q7906691	VConnect
Q16994973	Intafact Beverages Limited
Q4670551	Abuja Investments Company
Q4942500	Bonny Gas Transport
Q5710286	Helpline Telecoms Nigeria Limited
Q6954392	Nigerian Telecommunications
Q7076201	Oceanic Bank
Q7893758	Unity Bank
Q19599521	Phase 3 Telecom
Q19604475	Nigerian Export-Import Bank
Q4855959	Bank PHB
Q5216192	Dangote Cement
Q5333156	Ecobank Nigeria
Q5449304	FinBank
Q5570298	Global Fleet Group
Q6239709	John Holt plc
Q6349322	Kakawa Discount House Limited
Q6736772	Mainstreet Bank Limited
Q7611369	Sterling Bank
Q7683795	Tantalizers
Q7687722	Tastee Fried Chicken
Q7834708	Transnational Corporation of Nigeria
Q16249820	GTB Asset Management Limited
Q16733666	Industrial and General Insurance Company
Q16734253	Wema Bank
Q18201927	TvNolly
Q18636309	Stanbic IBTC Holdings
Q19903351	Interswitch
Q19903436	Mainframe Films and Television Productions
Q19903621	Ruff 'n' Tumble
Q23020249	Chi Limited
Q25045602	Transcorp Hotels Plc
Q25047472	Benfruit Plant
Q28404620	Leadway
Q28407730	Africa Re
Q4855960	Bank PHB Group
Q6398444	Keystone Bank Limited
Q17076216	Forte Oil PLC
Q5750321	HiTV
Q28403118	Rivers State Bureau on Public Procurement
Q30261635	Adamore (Nigeria)
Q30261996	Nobex Technology (Nigeria)
Q30268235	Solina Group (Nigeria)
Q95632521	NairaBET
Q492316	Uganda Securities Exchange
Q25226889	Kiira Motors Corporation
Q7826692	Tororo Cement Limited
Q28129219	ALTX East Africa Exchange
Q5017765	Cairo International Bank
Q5204904	DFCU Group
Q5327655	East African Development Bank
Q5425825	FINCA Uganda Limited
Q7102281	Orient Bank
Q16991766	K2 Telecom
Q19903473	MOGAS Group
Q15224125	Hima Cement Limited
Q17108338	Moroto Cement Limited
Q17512678	Bujagali Energy Limited
Q24958518	GM Sugar Uganda Limited
Q18386110	Sugar & Allied Industries Limited
Q25226967	Amuru Sugar Works Limited
Q18162062	Nile Breweries Limited
Q18353667	Entebbe Handling Services
Q24908597	Atiak Sugar Factory
Q24908258	Kampala Cement Company Limited
Q18635287	Mayuge Sugar Industries Limited
Q5122454	Citibank Uganda
Q16967180	West Nile Rural Electrification Company
Q24915341	Kamuli Sugar Limited
Q25103814	Movit
Q25999189	Airtel Uganda
Q28401848	Buganda Investments and Commercial Undertakings Limited
Q28402637	Savannah MOON
Q97781970	Visit Africa
Q4830765	Aya Group
Q4836227	BOSCO-Uganda
Q4856128	Bank of India (Uganda)
Q5270937	Diamond Trust Bank (Uganda) Limited
Q5333154	Ecobank Uganda
Q5384668	Equity Bank Uganda
Q5570701	Global Trust Bank
Q6006634	Imperial Hotels Group
Q6051972	International Medical Group
Q6933682	Mukwano Group
Q6973428	National Housing and Construction Company
Q6973781	National Insurance Corporation
Q6979352	National Water and Sewerage Corporation
Q7036952	Nile Bank Limited
Q7098598	Opportunity Uganda Limited
Q7242787	Pride Microfinance Limited
Q7380213	Ruparelia Group
Q7598001	Stanbic Bank (Uganda) Limited
Q7845759	Tropical Bank
Q7864601	UGAFODE Microfinance Limited
Q7881483	Umeme
Q16950198	SmileTelecom
Q16958718	Uganda Telecom
Q17081556	Smart Telecom
Q17108413	Uganda Investment Authority
Q17510439	Alam Group
Q17514381	Capital Shoppers
Q18354418	Exodus Savings and Credit Cooperative Society Limited
Q18356039	Uganda Electricity Generation Company Limited
Q18388006	Petroleum Authority of Uganda
Q18389856	Quality Supermarkets
Q24236270	SMART East Africa
Q5059068	Centenary Bank
Q6349476	Kakira Sugar Works
Q6727579	Madhvani Group
Q7268724	Quality Chemical Industries Limited
Q7366148	Roofings Limited
Q7634782	Sugar Corporation of Uganda Limited
Q7877588	Uganda Clays Limited
Q16966926	Wazalendo Savings and Credit Cooperative Society
Q17108382	Quality Chemicals Limited
Q28402183	Letshego Microfinance Uganda
Q30259215	ZOA (Uganda)
Q30261813	Grow More Seeds and Chemicals (Uganda)
Q30262065	Pearl Seeds (Uganda)
Q30262072	Ssemwanga (Uganda)
Q30262110	Victoria Seeds (Uganda)
Q30271730	MTN (Uganda)
Q91614104	Nymy Media
Q96035997	PM Music Publishing Ltd
Q7834566	Translink (U) Ltd
Q4856141	Bank of Kigali
Q7383727	Rwanda Stock Exchange
Q4956057	Bralirwa
Q7573629	Spark MicroGrants
Q5155353	Compagnie Générale de Banque
Q7383759	Rwandatel
Q7884544	Unguka Bank
Q4672423	Access Bank Rwanda
Q4691415	Agaseke Bank
Q4857070	Banque Populaire du Rwanda
Q4857072	Banque Populaire du Rwanda SA
Q5152472	Commercial Bank of Rwanda
Q7383726	Rwanda Over The Counter Exchange
Q7703201	Terracom
Q7901601	Urwego Opportunity Bank
Q8071761	Zigama Credit and Savings Bank
Q16845033	Housing Bank of Rwanda
Q17509354	AB Bank Rwanda
Q17511822	Crane Bank Rwanda
Q28447559	Phoenix Metal
Q30288638	Pax Press (Rwanda)
Q71122542	Mara Phone
Q5376902	Energy Bank
Q51095588	Banco Nacional Ultramarino, São Tomé and Príncipe
Q2826689	PanaPress
Q3490246	Sonatel
Q16885698	La Poste Senegal
Q532104	Bank of West Africa
Q1334144	Elton Oil Company
Q3356009	African Press Organization
Q37873776	Dakar Dem Dikk
Q30261995	Energy Services in Sahelian Environment (Senegal)
Q19892740	Huobi
Q17183228	Sierra Leone Brewery Limited
Q384129	African Minerals
Q6426263	Koidu Holdings
Q7886359	Union Trust Bank
Q17110336	Rokel Commercial Bank
Q2299534	Central Bank of Somalia
Q3626533	Telcom
Q7280816	Radio Garowe
Q12288204	Netco
Q5903865	Hormuud Telecom
Q7559123	Somafone
Q18351794	International Bank of Somalia
Q16827948	Bosaso Tannery
Q18347946	Hafun Fishing Company
Q3661943	Cassa per la circolazione monetaria della Somalia
Q3931794	Regia azienda monopolio banane
Q5580780	Golis Telecom Somalia
Q7559148	Somali Petroleum Company
Q16919520	National Union of Somali Journalists
Q16919721	Somali Energy Company
Q17059134	First Somali Bank
Q17070517	Somali Chamber of Commerce and Industry
Q18712354	Islamic Insurance Company
Q478823	Sudapet
Q3314193	Military Industry Corporation
Q1544431	Greater Nile Petroleum Operating Company
Q2363022	Sudatel
Q4704794	Al Shamal Islamic Bank
Q7633308	Sudan Khartoum Refinery Company
Q7178849	PetroDar
Q16967393	White Nile Petroleum Operating Company
Q19604321	Animal Resources Bank
Q4409921	Swaziland Stock Exchange
Q7654133	Swaziland Posts and Telecommunications
Q7800466	Tibiyo TakaNgwane
Q64029222	Royal Science and Technology Park
